filename,consonant,vowel
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug43.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug44.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug45.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug46.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug47.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug48.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug49.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug50.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug51.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug52.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug53.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug54.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug55.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug56.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug57.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug58.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug59.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug60.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug61.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug62.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug63.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug64.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug65.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug66.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug67.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug68.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug69.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug70.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug71.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug72.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug73.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug74.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug75.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug76.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug77.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug78.png,ല,െ
U0D32__U0D46__NotoSerifMalayalam-VariableFont_wght__aug79.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__orig.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug0.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug1.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug2.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug3.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug4.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug5.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug6.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug7.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug8.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug9.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug10.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug11.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug12.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug13.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug14.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug15.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug16.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug17.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug18.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug19.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug20.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug21.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug22.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug23.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug24.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug25.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug26.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug27.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug28.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug29.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug30.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug31.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug32.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug33.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug34.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug35.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug36.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug37.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug38.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug39.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug40.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug41.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug42.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug43.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug44.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug45.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug46.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug47.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug48.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug49.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug50.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug51.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug52.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug53.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug54.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug55.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug56.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug57.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug58.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug59.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug60.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug61.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug62.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug63.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug64.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug65.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug66.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug67.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug68.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug69.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug70.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug71.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug72.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug73.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug74.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug75.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug76.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug77.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug78.png,ല,െ
U0D32__U0D46__Ezhuthu-Regular__aug79.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__orig.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug0.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug1.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug2.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug3.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug4.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug5.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug6.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug7.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug8.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug9.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug10.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug11.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug12.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug13.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug14.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug15.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug16.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug17.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug18.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug19.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug20.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug21.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug22.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug23.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug24.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug25.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug26.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug27.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug28.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug29.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug30.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug31.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug32.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug33.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug34.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug35.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug36.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug37.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug38.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug39.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug40.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug41.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug42.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug43.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug44.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug45.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug46.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug47.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug48.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug49.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug50.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug51.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug52.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug53.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug54.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug55.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug56.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug57.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug58.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug59.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug60.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug61.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug62.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug63.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug64.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug65.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug66.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug67.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug68.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug69.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug70.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug71.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug72.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug73.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug74.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug75.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug76.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug77.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug78.png,ല,െ
U0D32__U0D46__RIT-Kutty-Bold__aug79.png,ല,െ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__orig.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug0.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug1.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug2.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug3.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug4.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug5.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug6.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug7.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug8.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug9.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug10.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug11.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug12.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug13.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug14.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug15.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug16.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug17.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug18.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug19.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug20.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug21.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug22.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug23.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug24.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug25.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug26.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug27.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug28.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug29.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug30.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug31.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug32.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug33.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug34.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug35.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug36.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug37.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug38.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug39.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug40.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug41.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug42.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug43.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug44.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug45.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug46.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug47.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug48.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug49.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug50.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug51.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug52.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug53.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug54.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug55.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug56.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug57.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug58.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug59.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug60.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug61.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug62.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug63.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug64.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug65.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug66.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug67.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug68.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug69.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug70.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug71.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug72.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug73.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug74.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug75.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug76.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug77.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug78.png",ല,േ
"U0D32__U0D47__AnekMalayalam-VariableFont_wdth,wght__aug79.png",ല,േ
U0D32__U0D47__Chilanka-Regular__orig.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug0.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug1.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug2.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug3.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug4.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug5.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug6.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug7.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug8.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug9.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug10.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug11.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug12.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug13.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug14.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug15.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug16.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug17.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug18.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug19.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug20.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug21.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug22.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug23.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug24.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug25.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug26.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug27.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug28.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug29.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug30.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug31.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug32.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug33.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug34.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug35.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug36.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug37.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug38.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug39.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug40.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug41.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug42.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug43.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug44.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug45.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug46.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug47.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug48.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug49.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug50.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug51.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug52.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug53.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug54.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug55.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug56.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug57.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug58.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug59.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug60.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug61.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug62.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug63.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug64.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug65.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug66.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug67.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug68.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug69.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug70.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug71.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug72.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug73.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug74.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug75.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug76.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug77.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug78.png,ല,േ
U0D32__U0D47__Chilanka-Regular__aug79.png,ല,േ
U0D32__U0D47__Gayathri-Regular__orig.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug0.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug1.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug2.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug3.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug4.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug5.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug6.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug7.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug8.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug9.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug10.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug11.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug12.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug13.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug14.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug15.png,ല,േ
U0D32__U0D47__Gayathri-Regular__aug16.png,ല,േ
